customer_id,name,email,country,age,signup_date,marketing_opt_in,n_orders,first_order_date,last_order_date,total_revenue,avg_order_value,n_sessions,sessions_with_purchase,sessions_without_purchase,avg_session_duration_min,total_session_revenue
14718,Christopher Moses,ewilliams@example.com,MX,66,2020-08-25,True,4.0,2022-07-15 12:25:55,2025-09-21 08:35:56,430.46000000000004,107.61500000000001,10.0,4.0,6.0,42.641666666666666,430.46000000000004
14719,Lisa Clay,zharmon@example.com,AE,59,2024-03-20,False,2.0,2024-01-04 10:56:23,2024-12-12 23:23:24,61.58,30.79,9.0,2.0,7.0,79.55555555555556,61.58
14720,Michele Mitchell,richardwilliams@example.net,FR,68,2024-08-17,True,3.0,2020-01-17 14:22:49,2023-07-19 04:25:13,103.06,34.35333333333333,7.0,3.0,4.0,36.714285714285715,103.06
14721,Adam Hill,gabrielleroberts@example.com,ES,20,2020-11-10,False,4.0,2021-04-06 12:01:15,2025-10-06 20:49:34,672.45,168.1125,7.0,4.0,3.0,76.0,672.45
14722,Kevin Mosley,pricethomas@example.org,ZA,39,2021-12-23,False,3.0,2020-02-28 23:22:58,2022-02-22 09:17:38,649.8900000000001,216.63000000000002,8.0,3.0,5.0,87.38333333333333,649.8900000000001
14723,James Peck,ugonzalez@example.org,FR,37,2024-03-04,False,1.0,2020-05-01 11:13:05,2020-05-01 11:13:05,155.68,155.68,7.0,1.0,6.0,41.37380952380953,155.68
14724,Sandra Booker,danielleferguson@example.org,ES,36,2021-01-10,False,1.0,2021-02-13 10:08:16,2021-02-13 10:08:16,167.7,167.7,5.0,1.0,4.0,36.4,167.7
14725,Isabel Zuniga,edgar75@example.net,SG,61,2021-08-07,False,0.0,,,0.0,0.0,6.0,0.0,6.0,58.05555555555555,0.0
14726,Anthony David,wendy63@example.com,IN,24,2023-05-09,True,1.0,2021-05-06 13:41:12,2021-05-06 13:41:12,230.88,230.88,7.0,1.0,6.0,70.35,230.88
14727,Justin Weaver,joel47@example.com,BR,64,2025-03-23,True,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14728,Crystal Wilson,morristyler@example.org,AU,45,2024-04-18,False,2.0,2022-11-15 02:14:17,2022-11-27 03:45:04,145.91,72.955,8.0,2.0,6.0,54.44166666666666,145.91
14729,David Johnson,mendozadiane@example.com,US,41,2025-06-01,False,1.0,2022-10-28 15:45:47,2022-10-28 15:45:47,34.18,34.18,7.0,1.0,6.0,41.66190476190476,34.18
14730,Courtney Kidd,theresa03@example.net,US,46,2020-01-19,True,2.0,2020-08-19 07:32:55,2024-08-13 14:51:40,126.64,63.32,8.0,2.0,6.0,68.25,126.64
14731,Kimberly Middleton,victoria96@example.net,FR,21,2020-11-06,True,3.0,2021-07-18 12:17:08,2025-09-17 00:11:38,258.77000000000004,86.25666666666667,9.0,3.0,6.0,66.44444444444444,258.77000000000004
14732,Eddie Perez,bdodson@example.net,SE,20,2021-03-30,True,4.0,2022-07-31 17:12:53,2025-06-22 04:42:43,804.49,201.1225,5.0,4.0,1.0,49.8,804.49
14733,Samantha Harper,tcarrillo@example.net,FR,66,2022-06-18,True,0.0,,,0.0,0.0,3.0,0.0,3.0,42.666666666666664,0.0
14734,William Burns,asullivan@example.net,ZA,18,2020-04-27,True,2.0,2022-07-21 17:44:11,2024-01-23 16:32:59,69.62,34.81,9.0,2.0,7.0,66.66666666666667,69.62
14735,Steven Hernandez,hmontoya@example.com,US,65,2023-07-15,False,2.0,2020-06-28 18:24:23,2023-03-22 07:03:04,139.77,69.885,2.0,2.0,0.0,72.5,139.77
14736,Tanya Sanders,sara46@example.net,GB,35,2021-08-30,True,1.0,2022-03-19 20:13:25,2022-03-19 20:13:25,194.13,194.13,7.0,1.0,6.0,43.714285714285715,194.13
14737,Tina Gordon,cristian89@example.net,MX,54,2024-04-28,True,3.0,2020-01-06 19:49:17,2024-10-26 06:34:58,272.99,90.99666666666667,6.0,3.0,3.0,56.52222222222222,272.99
14738,Howard Grant,jason20@example.net,SE,69,2021-07-13,False,1.0,2020-03-24 19:29:52,2020-03-24 19:29:52,4.96,4.96,7.0,1.0,6.0,46.03333333333334,4.96
14739,Mario Brown,jennifer66@example.org,MX,55,2020-07-14,True,2.0,2020-02-01 15:57:59,2022-12-30 22:46:47,277.82,138.91,5.0,2.0,3.0,81.8,277.82
14740,Danny Morris,ohobbs@example.com,US,34,2022-10-17,True,3.0,2020-03-17 15:36:26,2024-07-11 08:18:12,566.91,188.97,7.0,3.0,4.0,61.60476190476191,566.91
14741,Jennifer Bradley,nelsonsamantha@example.com,CA,63,2023-01-17,False,0.0,,,0.0,0.0,4.0,0.0,4.0,48.75,0.0
14742,Don Kelley,jeremymoore@example.net,SG,41,2022-05-20,False,0.0,,,0.0,0.0,5.0,0.0,5.0,82.00666666666666,0.0
14743,Sarah Carter,davidsongary@example.com,PL,29,2020-10-06,True,1.0,2023-10-10 05:22:24,2023-10-10 05:22:24,82.08,82.08,6.0,1.0,5.0,33.166666666666664,82.08
14744,Daniel Adams,karaklein@example.org,BR,51,2020-10-07,True,2.0,2021-12-13 20:18:39,2022-11-25 15:46:56,77.37,38.685,5.0,2.0,3.0,70.0,77.37
14745,Donna Newton,aadams@example.org,IN,38,2021-05-21,False,3.0,2021-03-07 16:57:59,2025-09-22 06:04:30,267.58,89.19333333333333,6.0,3.0,3.0,66.16666666666667,267.58
14746,Cynthia Chung,moralescatherine@example.net,BR,73,2020-03-10,False,1.0,2024-09-20 09:23:23,2024-09-20 09:23:23,97.93,97.93,8.0,1.0,7.0,50.12083333333334,97.93
14747,Meagan Ball,huffstephanie@example.org,MX,59,2021-05-18,False,2.0,2023-06-13 12:05:35,2023-10-12 10:28:43,951.6,475.8,6.0,2.0,4.0,43.833333333333336,951.6
14748,Sherry Gray,reynoldswendy@example.com,BR,73,2023-09-07,True,4.0,2022-07-09 18:20:41,2025-01-27 22:26:47,280.57,70.1425,7.0,4.0,3.0,75.94761904761904,280.57
14749,Maria Graves,brownrachel@example.com,GB,18,2022-08-07,False,2.0,2020-01-04 23:36:34,2024-12-02 08:08:11,196.38,98.19,5.0,2.0,3.0,38.913333333333334,196.38
14750,Jacqueline Matthews,franciscoolsen@example.net,JP,73,2025-07-10,True,1.0,2021-11-16 05:21:35,2021-11-16 05:21:35,215.23,215.23,6.0,1.0,5.0,71.38888888888889,215.23
14751,Louis Strickland,hollyramirez@example.com,US,60,2022-05-06,True,0.0,,,0.0,0.0,3.0,0.0,3.0,54.03888888888889,0.0
14752,Tyler Shields,shieldsluis@example.org,NL,19,2023-09-21,True,6.0,2021-06-12 07:53:01,2025-09-18 19:17:08,737.66,122.94333333333333,14.0,6.0,8.0,70.70952380952382,737.66
14753,Abigail Larson,christopher06@example.net,AU,70,2024-08-08,False,2.0,2021-12-17 19:16:54,2023-08-18 22:56:51,88.67,44.335,7.0,2.0,5.0,44.142857142857146,88.67
14754,Preston Tucker,john08@example.com,CA,54,2021-02-04,True,1.0,2025-10-19 04:32:32,2025-10-19 04:32:32,64.73,64.73,8.0,1.0,7.0,49.07083333333333,64.73
14755,Betty Jones,jacobyoung@example.com,JP,28,2025-07-16,True,2.0,2020-06-19 21:34:02,2025-10-23 18:38:29,114.89,57.445,6.0,2.0,4.0,56.833333333333336,114.89
14756,Chelsea Sullivan,nancy70@example.org,DE,70,2020-05-04,False,3.0,2023-02-12 00:46:52,2024-12-08 02:25:14,689.04,229.67999999999998,5.0,3.0,2.0,87.77000000000001,689.04
14757,Savannah Banks,isaacreed@example.com,DE,35,2024-10-14,True,0.0,,,0.0,0.0,4.0,0.0,4.0,32.541666666666664,0.0
14758,Mathew Lopez,amberedwards@example.net,SE,38,2024-08-14,True,0.0,,,0.0,0.0,5.0,0.0,5.0,78.93333333333332,0.0
14759,Rachel Lee,ecarson@example.net,DE,65,2023-12-24,True,1.0,2025-02-03 06:34:08,2025-02-03 06:34:08,31.08,31.08,4.0,1.0,3.0,57.75,31.08
14760,Zachary Johnson,baileysabrina@example.net,MX,28,2022-09-30,False,3.0,2020-04-21 05:30:51,2024-12-13 14:24:10,164.94,54.98,5.0,3.0,2.0,69.0,164.94
14761,Tracy Jordan,brandon75@example.net,US,69,2024-02-24,True,2.0,2024-03-08 00:16:27,2024-12-09 14:48:40,161.63,80.815,6.0,2.0,4.0,53.03888888888889,161.63
14762,Crystal Owens,ronnie74@example.net,IN,64,2022-02-25,False,0.0,,,0.0,0.0,6.0,0.0,6.0,21.666666666666668,0.0
14763,Whitney Robinson,qwalton@example.com,US,61,2025-01-26,False,2.0,2020-06-29 23:22:32,2023-09-01 06:31:09,202.4,101.2,10.0,2.0,8.0,61.71833333333334,202.4
14764,Danielle Mays,maria62@example.org,ES,47,2020-01-25,True,3.0,2022-03-01 07:53:50,2023-04-11 16:25:41,353.25,117.75,7.0,3.0,4.0,33.0,353.25
14765,Samantha Anderson,christinabarber@example.net,MX,19,2023-09-03,False,3.0,2020-08-06 11:34:10,2021-08-14 19:35:58,413.03000000000003,137.67666666666668,4.0,3.0,1.0,55.5,413.03000000000003
14766,Alexander Mckinney,keithmurphy@example.org,JP,57,2022-06-24,True,4.0,2021-09-06 10:00:25,2025-08-05 10:42:44,409.12,102.28,14.0,4.0,10.0,67.91071428571429,409.12
14767,Tracy Beard,ytorres@example.net,US,22,2021-07-18,True,1.0,2025-09-03 15:24:10,2025-09-03 15:24:10,145.99,145.99,3.0,1.0,2.0,74.66111111111111,145.99
14768,Lisa Benson,lawsonernest@example.net,BR,57,2020-05-03,True,1.0,2025-05-19 05:20:23,2025-05-19 05:20:23,40.15,40.15,6.0,1.0,5.0,67.70833333333333,40.15
14769,Alyssa Mercer,victor83@example.com,PL,59,2023-11-23,True,1.0,2025-08-12 10:47:09,2025-08-12 10:47:09,162.4,162.4,3.0,1.0,2.0,80.09444444444445,162.4
14770,Bradley Hampton,davisjessica@example.org,GB,73,2024-06-16,True,0.0,,,0.0,0.0,2.0,0.0,2.0,66.0,0.0
14771,Amy Lopez,brandon66@example.net,MX,45,2022-03-08,False,2.0,2022-08-08 20:54:22,2022-12-17 07:32:08,249.79,124.895,5.0,2.0,3.0,50.08333333333333,249.79
14772,Karen Kim,scott74@example.org,NL,31,2025-09-04,True,3.0,2021-03-11 03:33:37,2021-10-07 12:20:50,297.73,99.24333333333334,6.0,3.0,3.0,64.16666666666667,297.73
14773,Eric Garcia,kaylakidd@example.org,JP,62,2020-09-04,True,1.0,2025-07-29 02:08:51,2025-07-29 02:08:51,147.81,147.81,7.0,1.0,6.0,52.30952380952381,147.81
14774,Benjamin Moses,james42@example.net,JP,18,2025-04-20,True,0.0,,,0.0,0.0,9.0,0.0,9.0,62.89074074074074,0.0
14775,Kurt Phillips,ctaylor@example.com,ES,31,2024-02-02,False,1.0,2025-08-25 15:34:44,2025-08-25 15:34:44,130.34,130.34,6.0,1.0,5.0,71.0,130.34
14776,Michael Salinas,andrewrandolph@example.net,MX,40,2024-03-03,False,1.0,2023-12-29 15:32:30,2023-12-29 15:32:30,606.39,606.39,4.0,1.0,3.0,77.01666666666667,606.39
14777,Margaret Walker,ashleydodson@example.net,US,54,2021-01-19,False,2.0,2023-08-11 18:49:47,2023-09-01 21:22:19,76.86,38.43,3.0,2.0,1.0,60.666666666666664,76.86
14778,Brittney Cox,erik79@example.com,GB,30,2021-08-01,True,1.0,2025-05-07 23:26:34,2025-05-07 23:26:34,290.67,290.67,7.0,1.0,6.0,49.714285714285715,290.67
14779,Amber Livingston,theresa67@example.org,DE,22,2020-11-16,False,2.0,2022-03-05 07:18:26,2022-03-06 07:34:42,264.88,132.44,3.0,2.0,1.0,109.33333333333333,264.88
14780,Brian Strong,william71@example.com,US,41,2021-02-12,False,0.0,,,0.0,0.0,4.0,0.0,4.0,34.25,0.0
14781,Matthew Mccoy,robertmontes@example.net,US,35,2020-10-31,True,1.0,2024-09-08 23:06:57,2024-09-08 23:06:57,156.54,156.54,3.0,1.0,2.0,96.0,156.54
14782,Cynthia Gardner,kathleen42@example.org,GB,40,2020-10-13,False,1.0,2020-04-11 11:15:41,2020-04-11 11:15:41,140.73,140.73,3.0,1.0,2.0,73.33333333333333,140.73
14783,Mary Alvarez,davisjamie@example.org,US,56,2021-11-16,False,3.0,2020-03-12 23:05:10,2024-12-02 05:54:43,824.33,274.7766666666667,6.0,3.0,3.0,76.16666666666667,824.33
14784,Michael Burns,meyerstaylor@example.net,IN,31,2025-10-23,False,1.0,2024-02-26 03:16:53,2024-02-26 03:16:53,199.73,199.73,7.0,1.0,6.0,56.61666666666667,199.73
14785,Matthew Welch,areyes@example.org,US,51,2021-12-14,True,4.0,2020-02-27 03:29:40,2024-12-05 13:34:31,299.51,74.8775,11.0,4.0,7.0,78.63636363636364,299.51
14786,Sherri Pratt,benjamin09@example.com,DE,65,2021-05-08,False,2.0,2024-02-11 23:58:47,2024-06-04 11:55:38,42.04,21.02,10.0,2.0,8.0,54.32666666666667,42.04
14787,Antonio Lee,ymitchell@example.net,ES,52,2024-09-14,False,2.0,2023-04-09 12:39:49,2025-05-10 22:30:43,58.64,29.32,5.0,2.0,3.0,59.620000000000005,58.64
14788,Emily Sanchez,heidirojas@example.net,JP,28,2024-08-26,True,0.0,,,0.0,0.0,3.0,0.0,3.0,36.49444444444445,0.0
14789,William Rodriguez,jeffery93@example.org,MX,50,2021-09-10,False,0.0,,,0.0,0.0,9.0,0.0,9.0,25.144444444444446,0.0
14790,Timothy Hernandez,carolyn96@example.net,IN,58,2021-05-16,True,1.0,2025-10-03 22:49:30,2025-10-03 22:49:30,232.65,232.65,4.0,1.0,3.0,56.90833333333333,232.65
14791,Ashley Smith MD,chadnelson@example.com,SE,68,2021-06-08,True,2.0,2023-05-06 08:53:05,2025-01-05 23:25:20,91.77,45.885,6.0,2.0,4.0,57.85277777777778,91.77
14792,Brian Harvey,lholmes@example.net,FR,46,2021-05-09,True,0.0,,,0.0,0.0,4.0,0.0,4.0,56.85416666666667,0.0
14793,Joseph Williams,douglasgillespie@example.org,ZA,26,2021-08-22,True,1.0,2025-01-07 12:20:38,2025-01-07 12:20:38,127.26,127.26,6.0,1.0,5.0,37.97222222222222,127.26
14794,Paula Myers,awilson@example.net,CA,40,2024-12-12,False,1.0,2024-10-17 17:02:09,2024-10-17 17:02:09,75.19,75.19,3.0,1.0,2.0,66.75,75.19
14795,Michael Osborne,kaylaparsons@example.net,AE,60,2021-07-30,True,0.0,,,0.0,0.0,5.0,0.0,5.0,47.81666666666667,0.0
14796,Jennifer Olsen,hannarachel@example.org,US,54,2022-01-01,False,2.0,2023-10-18 08:39:39,2024-06-19 10:23:57,252.82000000000002,126.41000000000001,8.0,2.0,6.0,68.0,252.82000000000002
14797,Anthony Johnson,jacobjones@example.com,SG,43,2024-02-06,False,2.0,2022-02-01 00:24:22,2024-02-27 01:02:38,515.11,257.555,8.0,2.0,6.0,60.525,515.11
14798,Jason Roy,phillip78@example.com,US,65,2022-11-24,False,4.0,2020-05-09 18:24:13,2025-10-15 10:28:37,651.55,162.8875,9.0,4.0,5.0,48.681481481481484,651.55
14799,Ryan Anderson,stephaniecamacho@example.net,CA,49,2020-02-27,False,2.0,2022-08-04 18:45:23,2024-05-06 20:24:08,508.45,254.225,6.0,2.0,4.0,57.65,508.45
14800,Patricia Jackson,davidsonchris@example.org,FR,21,2024-12-12,False,2.0,2020-09-08 07:46:05,2024-05-03 09:22:40,241.0,120.5,8.0,2.0,6.0,45.297916666666666,241.0
14801,Marilyn Burke,masonashley@example.net,ES,35,2023-12-10,False,1.0,2025-04-06 13:56:02,2025-04-06 13:56:02,549.53,549.53,4.0,1.0,3.0,62.50833333333333,549.53
14802,John Davis,meghancohen@example.net,IN,43,2023-08-30,False,1.0,2023-10-02 04:44:26,2023-10-02 04:44:26,168.66,168.66,6.0,1.0,5.0,49.763888888888886,168.66
14803,Angela Fox,hday@example.net,MX,29,2022-09-13,False,2.0,2022-12-24 03:53:08,2024-11-05 12:03:40,287.31,143.655,8.0,2.0,6.0,72.5,287.31
14804,Lee Walker,wallacejeremy@example.org,US,69,2024-09-15,False,0.0,,,0.0,0.0,3.0,0.0,3.0,23.416666666666668,0.0
14805,David Martinez,douglasjohnson@example.net,BR,62,2021-01-20,False,2.0,2020-09-18 22:33:01,2025-05-25 21:41:55,496.82000000000005,248.41000000000003,8.0,2.0,6.0,41.7,496.82000000000005
14806,Nicole Pierce,rmalone@example.org,US,45,2025-08-03,True,2.0,2020-08-14 18:39:40,2025-01-24 04:01:05,134.75,67.375,7.0,2.0,5.0,35.857142857142854,134.75
14807,Deborah White MD,rodriguezjessica@example.net,BR,47,2025-08-28,False,1.0,2025-05-25 02:58:47,2025-05-25 02:58:47,28.23,28.23,7.0,1.0,6.0,45.142857142857146,28.23
14808,Leonard Clements,webbemily@example.org,BR,40,2024-03-05,False,1.0,2021-05-16 00:46:14,2021-05-16 00:46:14,37.65,37.65,2.0,1.0,1.0,94.0,37.65
14809,Heather Patterson,xvalentine@example.net,US,30,2024-12-28,True,0.0,,,0.0,0.0,3.0,0.0,3.0,38.0,0.0
14810,Ashley Acosta,pleonard@example.org,AE,29,2020-07-22,True,1.0,2021-10-29 13:00:25,2021-10-29 13:00:25,145.6,145.6,3.0,1.0,2.0,71.0,145.6
14811,Teresa Smith,juarezdavid@example.com,SE,34,2022-10-14,True,6.0,2020-12-23 04:00:03,2024-08-23 13:51:50,337.37,56.22833333333333,10.0,6.0,4.0,69.41833333333334,337.37
14812,Jordan Schroeder MD,george27@example.net,BR,41,2020-06-01,False,3.0,2021-09-24 06:25:10,2022-03-29 22:40:09,536.91,178.97,5.0,3.0,2.0,87.2,536.91
14813,Scott Williams,wray@example.net,US,59,2024-08-09,False,1.0,2024-05-09 12:17:37,2024-05-09 12:17:37,60.48,60.48,4.0,1.0,3.0,45.00833333333333,60.48
14814,Dr. Robert Davis,matthew18@example.net,SG,69,2023-03-05,True,0.0,,,0.0,0.0,7.0,0.0,7.0,47.21666666666666,0.0
14815,Troy Rodriguez,christopher37@example.org,MX,58,2023-02-02,False,1.0,2024-07-07 14:08:08,2024-07-07 14:08:08,337.38,337.38,4.0,1.0,3.0,77.75,337.38
14816,Jorge Pena,alexandraramsey@example.org,ES,59,2022-07-08,False,6.0,2022-02-04 05:32:47,2025-10-06 21:38:14,646.18,107.69666666666666,16.0,6.0,10.0,59.077083333333334,646.18
14817,Jessica Brown,dmccall@example.net,ES,50,2022-07-19,True,3.0,2020-02-19 00:28:48,2022-10-02 12:20:16,559.46,186.48666666666668,11.0,3.0,8.0,59.25606060606061,559.46
14818,Katelyn Davis,qbruce@example.com,GB,47,2021-04-16,True,1.0,2021-10-29 09:48:37,2021-10-29 09:48:37,90.34,90.34,6.0,1.0,5.0,89.0,90.34
14819,Shannon Davis,laura78@example.com,US,50,2021-05-11,False,5.0,2020-04-25 18:15:24,2024-02-23 00:37:25,1727.58,345.51599999999996,11.0,5.0,6.0,83.18181818181819,1727.58
14820,Sheila Gonzalez,robinsonnicole@example.org,FR,37,2020-06-16,True,0.0,,,0.0,0.0,4.0,0.0,4.0,28.6625,0.0
14821,Corey Ramirez,bmathis@example.net,AU,56,2020-05-05,False,1.0,2025-06-20 14:58:59,2025-06-20 14:58:59,101.07,101.07,10.0,1.0,9.0,52.2,101.07
14822,David Fuller,jonesrhonda@example.net,CA,40,2022-07-19,True,2.0,2021-11-19 17:34:44,2024-11-20 05:12:43,124.7,62.35,4.0,2.0,2.0,56.75,124.7
14823,Michael Roy,carlos68@example.org,CA,52,2020-06-19,False,2.0,2023-06-14 05:40:56,2023-10-08 07:26:58,511.63,255.815,6.0,2.0,4.0,60.06111111111111,511.63
14824,Lori Lopez,evelynanderson@example.net,DE,19,2024-08-25,False,1.0,2023-08-22 07:43:34,2023-08-22 07:43:34,69.75,69.75,6.0,1.0,5.0,76.53055555555555,69.75
14825,Ashley Moore,garciakim@example.net,BR,70,2025-04-17,False,1.0,2021-07-08 07:50:17,2021-07-08 07:50:17,7.48,7.48,8.0,1.0,7.0,45.360416666666666,7.48
14826,Andrew Williams,morrisontanya@example.com,US,70,2023-08-26,False,4.0,2022-02-25 20:50:36,2025-06-20 06:04:19,465.48,116.37,7.0,4.0,3.0,73.42857142857143,465.48
14827,Karen Conner,gary38@example.org,ES,58,2022-06-25,True,0.0,,,0.0,0.0,3.0,0.0,3.0,48.111111111111114,0.0
14828,Linda Brown,kreese@example.org,MX,20,2025-01-17,True,0.0,,,0.0,0.0,5.0,0.0,5.0,55.0,0.0
14829,Sarah Deleon,christophermatthews@example.net,SG,22,2025-09-21,True,1.0,2025-01-14 08:02:39,2025-01-14 08:02:39,50.76,50.76,4.0,1.0,3.0,45.52916666666667,50.76
14830,Richard Knapp,timothy48@example.com,GB,32,2024-03-29,False,1.0,2024-05-20 02:53:39,2024-05-20 02:53:39,90.02,90.02,6.0,1.0,5.0,60.166666666666664,90.02
14831,Mrs. Sue Rivera,bobbyclark@example.org,SG,18,2022-10-12,False,2.0,2021-03-15 18:06:47,2022-10-03 21:39:23,83.43,41.715,5.0,2.0,3.0,66.83666666666667,83.43
14832,Pamela Martinez,gregory05@example.com,GB,20,2023-11-09,False,3.0,2020-12-10 16:42:33,2023-07-22 12:35:49,106.07,35.35666666666666,6.0,3.0,3.0,73.66666666666667,106.07
14833,Walter Campbell,danielwagner@example.net,PL,41,2022-06-02,True,5.0,2020-01-06 02:58:11,2025-03-06 14:00:09,457.89,91.578,8.0,5.0,3.0,66.35,457.89
14834,Laura Hurley,sgaines@example.net,DE,72,2024-07-22,False,2.0,2021-12-08 10:37:16,2025-01-10 19:11:13,173.85,86.925,7.0,2.0,5.0,67.71428571428571,173.85
14835,Brianna Hart,leejessica@example.org,PL,70,2023-12-03,True,0.0,,,0.0,0.0,6.0,0.0,6.0,26.616666666666664,0.0
14836,Ryan Robinson,crystal18@example.org,SG,27,2020-12-08,True,4.0,2020-05-27 08:05:21,2023-04-17 20:48:55,489.79,122.4475,7.0,4.0,3.0,102.0,489.79
14837,William Henderson Jr.,steven87@example.com,IN,52,2023-05-30,True,3.0,2020-01-07 22:47:34,2025-01-01 06:37:32,478.36,159.45333333333335,4.0,3.0,1.0,60.25,478.36
14838,Gina Burke,rodney64@example.com,GB,44,2024-03-19,True,1.0,2023-07-21 18:28:57,2023-07-21 18:28:57,65.98,65.98,3.0,1.0,2.0,64.66666666666667,65.98
14839,Karina Evans,richard48@example.net,FR,24,2021-04-18,True,2.0,2020-05-29 23:19:25,2021-02-08 13:32:41,260.68,130.34,5.0,2.0,3.0,75.14666666666668,260.68
14840,Jonathan Wallace,schmittchristine@example.net,CA,44,2020-08-09,False,1.0,2025-08-30 00:04:25,2025-08-30 00:04:25,61.85,61.85,7.0,1.0,6.0,57.714285714285715,61.85
14841,Kevin Wood,ashley73@example.com,US,18,2024-07-18,False,2.0,2024-07-07 20:59:11,2024-07-12 05:05:08,174.44,87.22,8.0,2.0,6.0,61.31041666666667,174.44
14842,Dr. Lorraine Willis,rogerpreston@example.net,US,49,2020-05-31,True,2.0,2024-06-02 05:23:34,2025-09-18 12:49:47,140.28,70.14,6.0,2.0,4.0,80.66666666666667,140.27999999999997
14843,Sarah Huang,dennis56@example.org,CA,38,2022-03-22,True,1.0,2024-08-31 00:15:35,2024-08-31 00:15:35,29.08,29.08,5.0,1.0,4.0,41.66666666666667,29.08
14844,Philip Wheeler,brownkeith@example.org,US,74,2022-08-02,True,1.0,2020-08-22 11:39:26,2020-08-22 11:39:26,101.14,101.14,11.0,1.0,10.0,38.93484848484848,101.14
14845,Chelsea George,howardlorraine@example.net,IN,60,2022-06-10,True,2.0,2020-03-01 07:46:50,2023-06-18 02:41:03,178.49,89.245,8.0,2.0,6.0,55.547916666666666,178.49
14846,Carolyn Johnson,cody01@example.net,DE,31,2024-08-21,False,0.0,,,0.0,0.0,1.0,0.0,1.0,68.15,0.0
14847,Stacey Morris,ellisonmiranda@example.net,CA,36,2021-01-21,True,3.0,2022-04-05 13:07:06,2025-01-28 20:53:59,877.72,292.5733333333333,9.0,3.0,6.0,79.22222222222223,877.72
14848,Heather Hale,matthewhart@example.net,US,44,2023-04-15,False,1.0,2024-12-08 21:22:37,2024-12-08 21:22:37,123.53,123.53,6.0,1.0,5.0,68.11666666666666,123.53
14849,Mr. Darrell Thomas,richardsontonya@example.net,CA,36,2022-06-30,True,6.0,2021-02-12 07:14:45,2024-08-16 03:27:58,335.97,55.995000000000005,7.0,6.0,1.0,79.85714285714286,335.97
14850,William Larson,hooverrobin@example.net,JP,48,2021-10-14,True,1.0,2024-06-15 11:25:27,2024-06-15 11:25:27,6.26,6.26,3.0,1.0,2.0,52.666666666666664,6.26
14851,William Harris,sarah09@example.net,US,59,2023-09-20,False,1.0,2020-10-11 23:26:44,2020-10-11 23:26:44,33.6,33.6,7.0,1.0,6.0,68.46428571428571,33.6
14852,Jacqueline Edwards,jonesamanda@example.org,AE,65,2024-04-02,False,3.0,2020-05-27 14:39:48,2023-07-18 22:13:59,286.58000000000004,95.52666666666669,6.0,3.0,3.0,61.580555555555556,286.58000000000004
14853,Brady Acevedo,adamsapril@example.com,PL,62,2022-05-29,False,0.0,,,0.0,0.0,5.0,0.0,5.0,53.28333333333334,0.0
14854,Julie Hill,dalexander@example.com,MX,34,2022-05-13,True,2.0,2022-11-25 17:16:50,2024-02-10 20:49:23,180.31,90.155,8.0,2.0,6.0,63.25,180.31
14855,Maria Dawson,gailharper@example.org,NL,58,2024-01-06,True,2.0,2023-05-14 13:29:05,2025-06-03 15:21:52,40.53,20.265,5.0,2.0,3.0,85.6,40.53
14856,Jennifer Ward,brewercharles@example.net,SE,39,2020-03-16,False,4.0,2020-02-15 16:04:38,2023-09-18 23:49:03,960.3199999999999,240.07999999999998,7.0,4.0,3.0,60.42857142857143,960.3199999999999
14857,Mark Floyd,kyleboone@example.net,BR,25,2022-05-13,False,1.0,2022-07-07 05:08:16,2022-07-07 05:08:16,234.16,234.16,6.0,1.0,5.0,29.833333333333332,234.16
14858,Jerry Martinez,obrienhailey@example.net,US,73,2025-04-07,False,1.0,2023-07-07 20:39:13,2023-07-07 20:39:13,9.84,9.84,1.0,1.0,0.0,94.0,9.84
14859,Jeffery Campbell,bullockrandy@example.com,BR,20,2024-01-03,False,1.0,2025-07-04 08:12:21,2025-07-04 08:12:21,39.35,39.35,5.0,1.0,4.0,69.06666666666666,39.35
14860,Kevin White,johnsoto@example.net,ES,19,2024-09-25,True,1.0,2022-09-09 14:13:54,2022-09-09 14:13:54,243.2,243.2,7.0,1.0,6.0,48.0,243.2
14861,Morgan Howell,alvaradomichelle@example.org,ES,33,2022-09-25,False,2.0,2021-08-27 23:54:15,2023-01-01 09:02:34,346.64,173.32,6.0,2.0,4.0,34.0,346.64
14862,Charles Montgomery,patriciaaguirre@example.com,SG,56,2025-03-04,True,2.0,2022-06-12 19:19:05,2024-10-09 04:34:33,108.24000000000001,54.120000000000005,9.0,2.0,7.0,81.64629629629628,108.24000000000001
14863,Rachel Alvarado,jennifer42@example.org,DE,68,2025-02-03,True,1.0,2021-07-28 12:20:06,2021-07-28 12:20:06,44.27,44.27,6.0,1.0,5.0,31.88888888888889,44.27
14864,Patrick Johnson,bob67@example.net,BR,18,2022-07-10,False,0.0,,,0.0,0.0,3.0,0.0,3.0,42.333333333333336,0.0
14865,Gina Diaz,pmerritt@example.com,IN,53,2023-05-09,False,0.0,,,0.0,0.0,5.0,0.0,5.0,77.04333333333334,0.0
14866,Sarah James,josephcarpenter@example.com,US,49,2021-11-22,True,0.0,,,0.0,0.0,4.0,0.0,4.0,63.7375,0.0
14867,Debbie Buck,melissahensley@example.net,US,43,2021-10-20,True,2.0,2022-01-19 16:49:11,2024-07-17 11:57:05,228.35000000000002,114.17500000000001,9.0,2.0,7.0,50.0,228.35
